loctm,cano,contp,etymd,mchno,acqic,mcc,conam,ecfg,stocn,scity,stscd,ovrlt,hcefg,csmcu,csmam,flg_3dsmk,diff_conam,is_city_first_appearance,is_csmcu_first_appearance,cano_count,Is_First_Occurrence,freq_perday
92928,6338,5.0,8.0,2301,65,282.0,356.41259608642656,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,265.76065410542014,0.0,0.0,True,True,1,True,1
191638,2935,5.0,8.0,2365,74,320.0,700.6262121751686,1.0,0.0,13451.0,99.0,0.0,6.0,70.0,194.2644552324908,0.0,0.0,True,True,1,True,1
145208,4529,5.0,4.0,891,53,276.0,1322.357782373935,0.0,0.0,11380.0,99.0,0.0,6.0,70.0,342.2566671364616,0.0,0.0,True,True,1,True,1
164435,6042,5.0,4.0,1725,93,275.0,417.53542920017605,0.0,0.0,999.0,99.0,0.0,6.0,70.0,402.0861718756063,0.0,0.0,False,False,1,True,1
201945,934,5.0,99.0,803,300,999.0,5329.4125618527305,1.0,126.0,6403.0,99.0,0.0,6.0,68.0,327.01011499426534,0.0,0.0,True,True,1,True,1
135123,1694,5.0,8.0,1235,151,999.0,128.89499223874768,1.0,999.0,15759.0,99.0,0.0,6.0,70.0,378.2602247657783,1.0,0.0,True,True,1,True,1
121352,5409,5.0,99.0,1622,153,999.0,591.0780732607127,1.0,42.0,12381.0,99.0,0.0,6.0,70.0,375.4979176382185,0.0,0.0,True,True,1,True,1
183906,7153,5.0,99.0,972,131,999.0,127.08186769394388,0.0,0.0,999.0,99.0,0.0,6.0,999.0,49845.89173806893,0.0,0.0,False,False,1,True,1
41031,1492,5.0,1.0,344,108,326.0,499.3936496362494,1.0,61.0,999.0,99.0,0.0,6.0,29.0,5444.469522285868,0.0,0.0,False,False,1,True,1
200702,1423,5.0,5.0,1450,65,413.0,1715.9586976880714,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,1555.0150299794402,0.0,0.0,False,False,1,True,1
94026,1774,4.0,1.0,1813,65,230.0,245.15717743288957,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,699.4019722283697,0.0,0.0,True,True,1,True,1
173301,3284,5.0,8.0,2078,212,999.0,1261.0947700653128,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,1084.4271259301613,0.0,0.0,True,True,1,True,1
213234,2928,5.0,99.0,2753,65,320.0,126.80074006610565,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,187.65430520928848,0.0,0.0,True,True,1,True,1
52544,5248,4.0,5.0,748,300,324.0,264.26006147996566,1.0,999.0,10300.0,99.0,0.0,999.0,999.0,-167.8285456,0.0,0.0,True,False,1,True,1
150215,2474,4.0,8.0,557,220,351.0,19.59545797009207,1.0,126.0,7061.0,99.0,0.0,999.0,68.0,118.8506611212406,0.0,-619.3742817889209,True,True,3,True,1
114105,7621,5.0,5.0,2076,65,273.0,235.82115712026436,1.0,999.0,999.0,99.0,0.0,6.0,70.0,381.99678484161774,0.0,0.0,False,True,1,True,1
190836,6017,5.0,4.0,1507,151,999.0,688.6927975203548,0.0,0.0,999.0,99.0,0.0,6.0,70.0,943.5557743226034,0.0,0.0,False,True,1,True,1
230204,5816,5.0,5.0,1469,65,282.0,121.64692861447926,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,-253.6208083,1.0,0.0,True,True,1,True,1
171421,6075,5.0,5.0,145,65,282.0,-89.81032446,1.0,0.0,999.0,99.0,0.0,6.0,70.0,228.2783026030684,0.0,0.0,False,True,1,True,1
220540,7455,5.0,5.0,2037,38,324.0,-333.0588091,0.0,126.0,13091.0,99.0,0.0,999.0,58.0,24567.09742611581,0.0,-1677.4997018910021,False,False,3,False,1
22720,7085,5.0,5.0,748,227,324.0,354.6397421560419,1.0,126.0,10300.0,99.0,0.0,6.0,70.0,44.66082623,0.0,0.0,True,True,1,True,1
215003,4104,5.0,1.0,2753,44,225.0,2382.242393785188,1.0,0.0,15760.0,99.0,0.0,6.0,70.0,2449.1944631727683,1.0,0.0,False,False,1,True,1
71057,7353,5.0,3.0,1298,279,276.0,963.6501085,0.0,0.0,15753.0,99.0,0.0,6.0,70.0,988.2029122687944,0.0,0.0,True,True,1,True,1
121318,5938,5.0,5.0,2753,53,272.0,107143.32831834786,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,474.3454131716007,1.0,0.0,False,False,1,True,1
170026,4607,5.0,8.0,827,212,452.0,179.05908254859725,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,325.4060564,0.0,39.75750233015299,True,True,3,False,1
144346,6545,5.0,8.0,2301,67,282.0,-140.6525378,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,405.49486166773386,0.0,0.0,False,False,1,True,1
103335,7441,5.0,1.0,1694,168,494.0,162.5402240366117,0.0,0.0,15759.0,99.0,0.0,999.0,999.0,-196.7072217,0.0,0.0,True,False,1,True,1
174126,1798,5.0,5.0,2653,300,373.0,4773.286445606015,1.0,73.0,17133.0,99.0,0.0,6.0,70.0,874.1590999792592,1.0,0.0,True,True,1,True,1
185421,4859,5.0,99.0,2753,151,320.0,582.2461329432878,1.0,0.0,16115.0,99.0,0.0,6.0,70.0,241.8163167098805,0.0,0.0,False,False,1,True,1
210914,5449,5.0,5.0,2008,297,323.0,386.41067951836266,0.0,54.0,999.0,99.0,0.0,6.0,70.0,-372.2956306,0.0,0.0,False,False,1,True,1
191116,6133,5.0,99.0,2099,65,276.0,369.7821591140859,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,710.5277600669398,0.0,0.0,True,True,1,True,1
161318,3480,5.0,4.0,2665,212,322.0,171.38115719904124,0.0,0.0,999.0,99.0,0.0,0.0,70.0,-180.3919067,0.0,0.0,False,True,1,True,1
144208,1946,5.0,5.0,2530,297,323.0,210.99706511606985,1.0,54.0,4625.0,99.0,0.0,0.0,70.0,270.7071281485058,0.0,0.0,True,True,1,True,1
194636,260,5.0,4.0,1927,92,315.0,6714.133893832853,0.0,0.0,13246.0,99.0,0.0,6.0,999.0,6503.274890064017,0.0,0.0,True,False,1,True,1
95119,3598,5.0,8.0,1167,93,471.0,430.1238185983489,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,759.2603444328857,1.0,0.0,True,True,1,True,1
85019,3143,5.0,5.0,764,96,320.0,270.5152249808505,1.0,0.0,5623.0,99.0,0.0,6.0,999.0,505.5910550383916,0.0,0.0,True,False,1,True,1
193538,5473,5.0,8.0,2087,65,276.0,281.92427924562924,1.0,0.0,15753.0,99.0,0.0,1.0,70.0,762.3042212897249,0.0,0.0,True,True,1,True,1
182625,5545,5.0,5.0,764,74,320.0,274.60612239480685,1.0,0.0,16115.0,99.0,0.0,6.0,70.0,177.8725335142356,0.0,0.0,True,True,1,True,1
45705,7538,5.0,8.0,748,300,323.0,32016.346753219543,0.0,999.0,999.0,99.0,0.0,999.0,70.0,187.58573493373808,0.0,0.0,False,False,1,True,1
194909,6784,5.0,8.0,2608,212,275.0,3990.284593479536,1.0,0.0,15759.0,99.0,0.0,6.0,999.0,3956.694059157573,0.0,0.0,True,False,1,True,1
133211,6731,5.0,8.0,1538,65,276.0,65.34174441744388,1.0,0.0,15759.0,99.0,0.0,1.0,999.0,32626.766720769392,0.0,0.0,True,False,1,True,1
195535,632,5.0,4.0,680,93,273.0,-281.0798311,0.0,0.0,15759.0,99.0,0.0,999.0,70.0,321.1256989033623,0.0,0.0,False,False,1,True,1
191050,3689,5.0,99.0,2365,74,320.0,373.0229355959665,1.0,0.0,13451.0,99.0,0.0,6.0,70.0,272.68403035501274,0.0,0.0,True,True,1,True,1
112556,3044,5.0,1.0,2753,44,53.0,1437.7801692389978,1.0,0.0,999.0,99.0,0.0,6.0,70.0,1423.3114102558725,1.0,0.0,False,True,1,True,1
124100,1519,5.0,99.0,2008,276,326.0,3280.646861517049,1.0,54.0,11170.0,99.0,0.0,999.0,999.0,3247.512089290652,0.0,0.0,True,False,1,True,1
102309,1991,5.0,3.0,2063,44,282.0,1330.1606197277272,0.0,0.0,13248.0,99.0,0.0,6.0,999.0,1403.8281549081375,0.0,0.0,False,False,1,True,1
160958,7017,5.0,8.0,748,227,326.0,231.4538806,1.0,999.0,10300.0,99.0,0.0,6.0,70.0,419.89988277517614,0.0,0.0,True,True,1,True,1
72616,1557,5.0,99.0,397,93,322.0,5030.070591,0.0,0.0,15742.0,99.0,0.0,6.0,70.0,4944.566745804437,0.0,0.0,True,True,1,True,1
71037,2908,5.0,5.0,1612,300,273.0,321.37637937802054,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,276.18154359104136,0.0,0.0,True,True,1,True,1
111354,2375,5.0,0.0,2686,62,288.0,428.5924347841683,1.0,999.0,8927.0,99.0,0.0,999.0,70.0,288.3741393188492,0.0,0.0,True,True,1,True,1
121030,116,5.0,8.0,1108,151,347.0,5404.239671770399,1.0,0.0,11380.0,99.0,0.0,6.0,70.0,5257.367520164091,0.0,0.0,True,True,1,True,1
143215,6149,5.0,5.0,1730,300,482.0,0.5190155259666298,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,49.1947827822672,0.0,-52.388130655011324,False,False,4,True,1
194132,1763,5.0,5.0,2753,65,276.0,379.7796868963399,1.0,999.0,15759.0,99.0,0.0,6.0,70.0,557.6816064073771,0.0,0.0,False,False,1,True,1
135535,826,5.0,5.0,1525,176,390.0,1303.6496421259385,1.0,29.0,4999.0,99.0,0.0,999.0,81.0,120.07497261989698,0.0,0.0,True,True,1,True,1
181700,3522,5.0,1.0,2099,53,276.0,824.5818846908192,1.0,0.0,999.0,99.0,0.0,6.0,70.0,238.1628822739255,0.0,0.0,False,True,1,True,1
145539,5517,4.0,99.0,2283,134,231.0,202.98422834484975,0.0,0.0,16117.0,99.0,0.0,6.0,70.0,678.5648798833091,0.0,0.0,True,True,1,True,1
202858,5907,5.0,8.0,303,151,215.0,15.33805157125984,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,538.8786741691238,1.0,0.0,True,True,1,True,1
43957,4129,5.0,1.0,1241,257,325.0,200.8085503223707,1.0,126.0,5959.0,99.0,0.0,6.0,70.0,558.0619938086858,0.0,9.785751218556356,True,True,4,False,1
94200,1008,5.0,5.0,2753,65,999.0,4924.621084125077,1.0,0.0,15759.0,99.0,0.0,6.0,999.0,498.8916957251058,0.0,0.0,True,False,1,True,1
160029,627,5.0,5.0,1315,53,999.0,106.2161159220791,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,2007.5156824421151,0.0,0.0,True,True,1,True,1
153143,1164,5.0,5.0,2753,227,324.0,152.9206415493824,1.0,126.0,999.0,99.0,0.0,6.0,70.0,130.72491386570164,0.0,0.0,False,True,1,True,1
202145,3122,5.0,99.0,2365,96,999.0,8.326716924201236,1.0,0.0,6469.0,99.0,0.0,6.0,70.0,217.29612283062227,0.0,0.0,False,False,1,True,1
105032,939,6.0,8.0,1627,65,276.0,-211.3284789,1.0,0.0,15759.0,99.0,0.0,1.0,70.0,629.9743987,0.0,0.0,True,True,1,True,1
113428,4247,5.0,5.0,2076,65,273.0,186.7155051101694,1.0,999.0,15759.0,99.0,0.0,6.0,70.0,227.17575277283456,0.0,0.0,True,True,1,True,1
1753,1513,5.0,99.0,582,65,272.0,158.3823493774222,1.0,0.0,15808.0,99.0,0.0,6.0,999.0,240.8769643498121,0.0,0.0,True,False,1,True,1
160830,4167,5.0,5.0,764,74,320.0,-178.723124,1.0,0.0,16115.0,99.0,0.0,6.0,70.0,117.83413273280875,0.0,0.0,True,True,1,True,1
94121,547,5.0,4.0,107,151,262.0,2617.628160766867,0.0,0.0,15759.0,99.0,0.0,6.0,999.0,1487.8100750093208,0.0,0.0,True,False,1,True,1
21325,2412,5.0,8.0,2078,212,360.0,-99.48688541,1.0,999.0,15759.0,99.0,0.0,6.0,70.0,250.4807935551824,0.0,0.0,True,True,1,True,1
152341,792,5.0,5.0,1648,65,273.0,-20.03761869,1.0,999.0,999.0,99.0,0.0,999.0,70.0,882.2863321643395,1.0,0.0,False,True,1,True,1
184329,1630,5.0,4.0,162,216,305.0,209.75098504916164,0.0,0.0,15759.0,99.0,0.0,3.0,999.0,614.4834460497286,0.0,0.0,True,False,1,True,1
5209,4837,4.0,1.0,598,138,999.0,-212.536177,0.0,126.0,15646.0,99.0,0.0,0.0,999.0,50.53046668179819,0.0,0.0,True,False,1,True,1
235128,1675,5.0,4.0,2753,93,275.0,1856.8996090715689,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,2018.007460222204,0.0,0.0,True,True,1,True,1
143629,3936,5.0,4.0,1840,67,282.0,840.4782563882843,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,288.0116119442588,0.0,0.0,True,True,1,True,1
232403,1278,5.0,5.0,1322,118,325.0,42.32558637005265,1.0,103.0,14793.0,99.0,0.0,999.0,999.0,32.43423723405234,0.0,0.0,True,False,1,True,1
213009,2864,5.0,99.0,2365,74,320.0,598.7905183213568,1.0,0.0,13451.0,99.0,0.0,6.0,70.0,564.8482060942038,0.0,0.0,True,True,1,True,1
72616,744,5.0,8.0,1971,65,276.0,-26.18526834,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,264.2518636138371,0.0,0.0,True,True,1,True,1
71903,6054,5.0,5.0,2076,65,273.0,21.535987228527627,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,69.21243819622057,0.0,0.0,True,True,1,True,1
2935,3572,5.0,5.0,2617,197,318.0,1402.7220591588289,1.0,54.0,17329.0,99.0,0.0,6.0,70.0,1362.8527891182723,0.0,0.0,True,True,1,True,1
114626,4475,5.0,99.0,2365,74,320.0,79.61669574843927,1.0,0.0,13451.0,99.0,0.0,6.0,70.0,306.08295986819235,0.0,0.0,False,False,1,True,1
32959,2996,5.0,5.0,764,74,320.0,146.30202976709114,1.0,999.0,5623.0,99.0,0.0,6.0,70.0,147.83152836506682,0.0,0.0,True,True,1,True,1
214210,7248,4.0,8.0,202,279,348.0,1892.984912691462,1.0,999.0,15759.0,99.0,0.0,6.0,70.0,984.8865756,0.0,0.0,True,True,1,True,1
154236,5807,5.0,8.0,282,300,406.0,692.2623994856405,1.0,126.0,13091.0,1.0,0.0,6.0,70.0,855.3100554559566,0.0,0.0,True,True,1,True,1
171305,2667,2.0,5.0,1608,74,282.0,4418.976435957114,1.0,0.0,16115.0,99.0,0.0,6.0,70.0,1689.068173862772,0.0,0.0,True,True,1,True,1
124018,2618,5.0,5.0,2493,65,276.0,777.4629374634782,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,239.84153771930428,1.0,0.0,True,True,1,True,1
93526,6385,5.0,5.0,2753,44,473.0,172.62391046094598,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,222.63689649604885,0.0,0.0,True,True,1,True,1
183101,2050,5.0,5.0,683,65,999.0,-126.7129569,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,1115.1024566165977,0.0,0.0,True,True,1,True,1
103237,739,5.0,1.0,1112,65,375.0,1410.8652716863571,0.0,0.0,15759.0,99.0,0.0,999.0,70.0,1421.6487118819894,0.0,0.0,True,True,1,True,1
184437,3961,5.0,8.0,2365,74,320.0,450.20754340959024,1.0,0.0,6469.0,99.0,1.0,6.0,70.0,247.14887364885368,0.0,0.0,True,True,1,True,1
213228,3680,5.0,1.0,2365,96,320.0,289.43311035936614,1.0,0.0,999.0,99.0,0.0,6.0,999.0,609.7209198,0.0,0.0,False,False,1,True,1
125824,4266,5.0,5.0,764,74,320.0,933.2015141,1.0,999.0,16115.0,99.0,0.0,6.0,70.0,919.1625094870828,0.0,0.0,True,True,1,True,1
105820,4345,5.0,5.0,2076,65,273.0,-141.8821006,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,-5.228185087,0.0,0.0,True,True,1,True,1
120804,4918,5.0,5.0,683,65,273.0,70.73554550107687,1.0,0.0,999.0,99.0,0.0,999.0,70.0,155.5277648148658,0.0,0.0,False,False,1,True,1
60627,4060,5.0,8.0,748,227,324.0,212.5287205395816,1.0,999.0,10300.0,99.0,0.0,6.0,70.0,312.1749691,0.0,0.0,True,True,1,True,1
115326,6139,5.0,4.0,2670,201,53.0,538.8001028303398,0.0,0.0,11503.0,99.0,0.0,6.0,70.0,525.4762623693307,0.0,0.0,True,True,1,True,1
192454,5117,5.0,8.0,1371,65,276.0,898.2501194947449,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,2762.058316951896,0.0,0.0,True,True,1,True,1
105824,2930,5.0,5.0,2753,300,275.0,1204.9872319129595,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,1477.1592872288709,1.0,0.0,False,False,1,True,1
200020,2495,5.0,4.0,2753,294,272.0,508.2856323305773,0.0,0.0,15759.0,99.0,0.0,0.0,70.0,758.0083790355189,0.0,0.0,True,True,1,True,1
102230,6358,5.0,8.0,2753,74,320.0,467.4394410305467,1.0,0.0,999.0,99.0,0.0,6.0,999.0,416.7070521332241,0.0,0.0,False,False,1,True,1
221,858,4.0,99.0,2385,92,375.0,538.7696059032415,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,535.6010212497541,0.0,0.0,False,False,1,True,2
190305,4366,5.0,4.0,1808,65,276.0,-171.580994,0.0,0.0,15742.0,99.0,0.0,999.0,70.0,2.126938999,0.0,0.0,False,False,1,True,1
114900,1160,5.0,8.0,1006,212,275.0,145.13699393871542,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,515.8913193178334,0.0,0.0,True,True,1,True,1
114954,3215,5.0,8.0,2099,65,276.0,731.9943643845909,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,590.4790336997297,0.0,0.0,False,False,1,True,1
124110,3152,5.0,99.0,2753,142,386.0,-149.5512126,1.0,126.0,5718.0,1.0,0.0,6.0,999.0,303.5870839561345,0.0,0.0,True,False,1,True,1
80105,4575,5.0,8.0,309,212,305.0,1265.8676524380962,1.0,999.0,999.0,99.0,0.0,6.0,70.0,1802.6926820630156,1.0,0.0,False,True,1,True,1
181619,6574,5.0,5.0,896,65,276.0,104.3223370761844,1.0,0.0,999.0,99.0,0.0,6.0,70.0,123.53285162857686,0.0,0.0,False,True,1,True,1
121250,6928,5.0,4.0,2753,129,444.0,139.3836239626474,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,43.75489376278264,0.0,0.0,True,True,1,True,1
105718,5776,5.0,1.0,598,138,353.0,-83.39594929,0.0,126.0,15646.0,99.0,0.0,6.0,68.0,211.45109136496387,0.0,0.0,False,False,1,True,1
200523,5030,5.0,99.0,2539,44,303.0,1844.332551947318,0.0,0.0,15754.0,99.0,0.0,6.0,999.0,1577.8792009708816,0.0,0.0,True,False,1,True,1
152020,6031,5.0,4.0,278,196,321.0,14346.75409116092,0.0,102.0,15608.0,99.0,0.0,6.0,84.0,2066.2593716194083,0.0,0.0,True,True,1,True,1
25653,3086,5.0,5.0,1315,65,276.0,1503.515384793238,1.0,0.0,15759.0,99.0,0.0,6.0,999.0,1555.3247378565766,0.0,0.0,True,False,1,True,1
143400,3660,5.0,99.0,2462,212,335.0,1028.659263778704,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,1058.6370022158724,0.0,514.282607485352,True,False,2,True,1
145023,6281,5.0,99.0,2753,74,320.0,700.0905850973083,1.0,0.0,999.0,99.0,0.0,6.0,70.0,557.1485865491561,0.0,0.0,False,True,1,True,1
101433,3644,5.0,99.0,2692,148,499.0,1619.3620977306248,1.0,0.0,999.0,99.0,0.0,6.0,999.0,150026.9840197577,0.0,0.0,False,False,1,True,1
35124,4779,5.0,8.0,1013,74,999.0,399.8530138,1.0,0.0,16115.0,99.0,0.0,6.0,70.0,95.86934439412238,0.0,0.0,True,True,1,True,1
151947,4878,5.0,4.0,1224,238,999.0,517.9228005571458,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,351.78546827049416,0.0,0.0,True,True,1,True,1
143713,1501,5.0,5.0,1956,151,217.0,334.6500341,1.0,0.0,16115.0,99.0,0.0,999.0,70.0,169.22679903309626,0.0,0.0,True,True,1,True,1
110313,6682,5.0,99.0,2753,44,413.0,65.74409475502586,0.0,0.0,999.0,99.0,0.0,6.0,70.0,428.5314719552568,0.0,0.0,False,True,1,True,1
43250,5235,5.0,5.0,2753,300,473.0,800.8537478235561,1.0,0.0,999.0,99.0,0.0,6.0,70.0,739.0827675,0.0,0.0,False,True,1,True,1
93433,5606,4.0,1.0,1813,53,230.0,4212.715193485977,0.0,0.0,999.0,99.0,0.0,6.0,70.0,4216.806869281803,0.0,0.0,False,True,1,True,1
200118,4812,5.0,99.0,1568,151,999.0,1143.974075023965,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,1322.4102825000125,0.0,0.0,True,True,1,True,1
185533,972,5.0,4.0,461,67,999.0,3205.0881039083806,0.0,0.0,15759.0,99.0,0.0,6.0,999.0,471.6178221084253,0.0,0.0,True,False,1,True,1
165345,5888,5.0,5.0,764,96,320.0,244.82990478455773,1.0,0.0,5623.0,99.0,0.0,6.0,70.0,426.92999009776247,0.0,0.0,True,True,1,True,1
111227,94,5.0,4.0,102,300,462.0,13221.354306660787,0.0,0.0,15742.0,99.0,0.0,6.0,70.0,564.2968897031735,0.0,0.0,True,True,1,True,1
223039,236,5.0,8.0,2753,300,320.0,614.8026391636455,1.0,0.0,13451.0,99.0,0.0,6.0,70.0,105.0900344000448,0.0,0.0,True,True,1,True,1
141623,478,5.0,8.0,2502,65,276.0,103.11935354143507,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,1386.512042354757,0.0,0.0,True,True,1,True,1
153822,3610,5.0,4.0,1689,300,999.0,679.9397586,0.0,0.0,15760.0,99.0,0.0,999.0,70.0,604.1327090322267,0.0,0.0,True,True,1,True,1
211804,5003,5.0,4.0,28,216,999.0,360.25055064939073,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,219.29010135356967,0.0,0.0,True,True,1,True,1
175740,4326,5.0,1.0,1113,212,407.0,-70.43065215,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,302.00286972300006,0.0,0.0,True,True,1,True,1
215438,3971,5.0,4.0,78,65,276.0,4295.334277,0.0,0.0,15759.0,99.0,0.0,6.0,999.0,4393.501753479044,0.0,0.0,True,False,1,True,1
100916,7553,5.0,5.0,369,300,450.0,1007.8293817235234,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,606.7270584071387,0.0,0.0,True,True,1,True,1
180838,3435,5.0,4.0,845,151,288.0,503.2630644980571,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,1483.5962471748892,0.0,0.0,True,True,1,True,1
124151,290,5.0,4.0,2280,44,322.0,635.4246952951862,0.0,999.0,15760.0,99.0,0.0,6.0,70.0,646.1610650848362,0.0,0.0,True,True,1,True,1
125911,2248,5.0,5.0,2753,212,999.0,193.6325277,1.0,0.0,16115.0,99.0,0.0,999.0,70.0,282.9790128080946,0.0,0.0,True,True,1,True,1
170159,850,5.0,99.0,2753,65,276.0,527.9220439297503,1.0,0.0,15742.0,99.0,0.0,6.0,70.0,140.74617979114495,0.0,0.0,False,False,1,True,1
90718,5812,5.0,4.0,2040,65,282.0,318.8116040904157,0.0,0.0,15759.0,99.0,0.0,0.0,70.0,7051.603336754664,0.0,0.0,True,True,1,True,1
170833,4016,5.0,5.0,173,38,282.0,3635.639044760296,1.0,126.0,13019.0,99.0,0.0,6.0,68.0,386.6973063787823,0.0,0.0,True,True,1,True,1
160550,7524,5.0,4.0,716,300,272.0,388.16367424790906,0.0,0.0,15760.0,99.0,0.0,999.0,70.0,1929.363651973306,0.0,0.0,False,False,1,True,1
91001,5954,2.0,99.0,1815,238,999.0,262.1846923276282,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,131.69632904896264,0.0,0.0,False,False,1,True,1
44603,4547,5.0,8.0,748,227,325.0,2979.9200820635224,1.0,126.0,10300.0,99.0,0.0,6.0,70.0,3066.160305999155,0.0,0.0,True,True,1,True,1
70512,7459,5.0,99.0,125,131,499.0,148.28012455766722,0.0,999.0,999.0,99.0,0.0,6.0,999.0,50169.76579748301,0.0,0.0,False,False,1,True,1
95748,1251,5.0,5.0,188,65,288.0,1131.991835786964,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,814.2159651695238,0.0,0.0,True,True,1,True,1
210605,6003,5.0,5.0,454,185,235.0,299.2464454422634,1.0,113.0,15589.0,99.0,0.0,6.0,70.0,780.5590708414209,0.0,0.0,True,True,1,True,1
85546,1466,4.0,1.0,598,138,353.0,360.2098641377738,0.0,126.0,15646.0,99.0,0.0,0.0,68.0,214.67916473451967,1.0,0.0,True,True,1,True,1
125528,4881,5.0,8.0,2365,74,999.0,233.2021420911589,1.0,999.0,13451.0,99.0,0.0,6.0,999.0,551.5851492310862,0.0,0.0,True,False,1,True,1
131659,1297,5.0,5.0,2753,74,320.0,346.79575085041915,0.0,0.0,16115.0,99.0,0.0,6.0,70.0,185.37260811082425,0.0,0.0,True,True,1,True,1
214027,7115,5.0,1.0,2753,300,379.0,2783.340222647139,1.0,0.0,10790.0,99.0,0.0,6.0,70.0,2904.5707137056647,0.0,1281.17797224745,False,False,2,False,1
170021,4331,5.0,5.0,872,65,406.0,533.9109649028246,0.0,0.0,15759.0,99.0,0.0,999.0,70.0,264.3802755721433,0.0,0.0,True,True,1,True,1
92521,4541,5.0,8.0,216,65,276.0,5791.167326729525,1.0,0.0,13166.0,99.0,0.0,1.0,70.0,5574.834160986272,0.0,0.0,True,True,1,True,1
125425,1327,5.0,99.0,2753,65,282.0,130.37023514025103,0.0,0.0,15759.0,99.0,0.0,0.0,70.0,214.91851569529385,0.0,0.0,True,True,1,True,1
14750,1670,5.0,8.0,1321,300,315.0,53547.67238995062,0.0,25.0,5983.0,1.0,0.0,999.0,999.0,12275.723130836574,0.0,0.0,True,False,1,True,1
141935,1728,5.0,99.0,125,131,499.0,372.1287564576576,0.0,0.0,999.0,99.0,0.0,6.0,999.0,50053.49067507908,0.0,0.0,False,False,1,True,1
43057,1223,5.0,99.0,798,182,495.0,380.6431021200592,0.0,0.0,999.0,99.0,0.0,999.0,999.0,-51.76201553,0.0,0.0,False,False,1,True,1
84133,2018,5.0,8.0,2365,74,320.0,26.82472736440896,1.0,0.0,13451.0,99.0,0.0,6.0,70.0,313.47665231940414,0.0,0.0,True,True,1,True,1
153320,4114,5.0,1.0,267,219,320.0,-240.5860947,1.0,126.0,1228.0,1.0,0.0,6.0,68.0,315.34845501546687,0.0,0.0,True,True,1,True,1
211302,196,5.0,8.0,748,227,324.0,3060.950843768104,1.0,999.0,10300.0,99.0,0.0,6.0,70.0,3332.2336048043667,0.0,0.0,True,True,1,True,1
194137,1780,5.0,4.0,2753,300,999.0,442.8894551107679,0.0,0.0,13453.0,99.0,0.0,0.0,70.0,784.1227679521078,0.0,0.0,True,True,1,True,1
224530,2993,5.0,5.0,2133,300,272.0,3057.9131481495897,1.0,0.0,15759.0,99.0,0.0,6.0,999.0,983.8851438489208,0.0,0.0,True,False,1,True,1
132317,4486,5.0,8.0,1680,284,235.0,1441.9028888766748,1.0,0.0,7588.0,99.0,0.0,6.0,70.0,1575.555560614721,0.0,0.0,True,True,1,True,1
183406,6903,5.0,1.0,2753,300,276.0,535.7229584277507,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,858.3046423340339,0.0,0.0,True,True,1,True,1
128,7427,5.0,4.0,276,151,999.0,185.2857457394495,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,11920.163778845736,0.0,0.0,True,True,1,True,1
41705,1083,5.0,5.0,66,66,305.0,5988.999372444157,1.0,90.0,14157.0,99.0,0.0,6.0,81.0,-90.15139759,1.0,0.0,True,True,1,True,1
153655,7186,5.0,4.0,219,151,288.0,1054.2637174286856,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,1257.761515533002,0.0,0.0,True,True,1,True,1
